lesion_id,AKIEC,BCC,BEN_OTH,BKL,DF,INF,MAL_OTH,MEL,NV,SCCKA,VASC
IL_0006205,0.058711946,0.27563608,0.00023206278,0.029899102,4.386628e-05,6.442436e-05,9.752762e-06,0.00085151143,0.0022314035,0.63181365,0.0005062109
IL_0025400,0.97321856,0.007069479,5.355632e-08,0.015616029,1.8735068e-06,3.2788973e-06,1.4676286e-07,1.6390768e-05,1.4629976e-05,0.004058447,1.1146368e-06
IL_0039001,0.0002514162,0.0035015992,0.0065409476,0.010765267,1.96271e-05,0.00010998372,7.041877e-07,0.0010812642,0.03492773,9.547912e-06,0.942792
IL_0046799,6.327767e-05,9.6400756e-05,1.0505041e-09,0.0009555236,3.1217848e-08,3.656997e-08,6.161233e-09,2.280574e-07,1.3274001e-06,0.9988832,2.6759704e-08
IL_0054262,0.007925599,0.04497576,5.3773703e-05,0.074788556,0.010893523,0.008420287,0.00023563918,0.07356277,0.76894724,0.0014253451,0.008771479
IL_0056788,0.85489607,0.08285747,4.234097e-07,0.014758409,1.3345652e-06,5.027383e-06,5.304905e-07,4.0736813e-05,4.274671e-06,0.047435313,4.0118445e-07
IL_0093956,0.027139254,0.22305049,0.0002743934,0.00088665576,5.1122606e-07,0.7472054,1.2148365e-06,9.7308504e-05,0.00035048573,0.0009056654,8.860446e-05
IL_0103904,0.12671715,0.76915544,2.4651132e-05,0.023906237,3.2636803e-05,6.97587e-05,1.6755377e-05,0.00030843655,0.00071913423,0.07904868,1.084354e-06
IL_0118369,1.2557763e-05,0.00033048872,2.9816167e-05,0.0021621587,3.6731828e-06,3.2417581e-06,3.460902e-08,0.4489042,0.5482872,4.1569496e-08,0.00026660864
IL_0151990,0.00038072583,9.670917e-05,0.0016725112,0.12297552,2.7705948e-05,5.12942e-05,2.4816663e-06,0.11411781,0.7606428,4.414989e-07,3.201917e-05
IL_0171236,0.01902184,0.0246403,0.0022037905,0.0070784674,0.0026616002,0.00061220943,2.4833423e-06,0.21892552,0.0063528894,0.68089485,0.03760606
IL_0183960,0.0001317793,0.068018,0.6988476,0.00025699235,6.5067106e-05,0.024754874,1.7733782e-05,0.005243814,0.13673782,0.00034115365,0.06558519
IL_0207706,0.00019471861,0.00026300416,0.0015013313,0.010647947,3.5876806e-07,1.2849945e-05,7.71551e-06,0.98584545,0.0015256772,8.7782036e-07,3.1113984e-08
IL_0207891,0.06996484,0.03392976,1.3658625e-07,0.11986709,9.8171746e-05,2.1626189e-05,8.3053266e-07,1.4119884e-05,0.00029024127,0.77581275,4.6156416e-07
IL_0225203,0.004006735,0.36980504,0.00024081816,0.58086187,0.0011931298,3.150633e-05,1.6092581e-05,0.008649803,0.035027526,9.336059e-05,7.409707e-05
IL_0227635,0.8652868,0.05541055,1.3085576e-08,0.052906003,4.570165e-06,0.00010135676,8.091727e-08,0.00014240692,3.2225074e-05,0.026111176,4.8798684e-06
IL_0259815,0.0012731724,0.038354103,0.011082618,0.022077283,2.8549995e-05,0.0011634108,0.00092300493,0.8762416,0.04868257,0.00014962337,2.3971335e-05
IL_0260810,0.0016187542,0.97370285,2.3923942e-06,0.01783302,5.571017e-07,9.685276e-05,2.3655652e-05,0.0026834412,0.00029984664,0.002944867,0.00079362886
IL_0262469,0.23740914,0.03308099,0.00013673415,0.72402525,4.079481e-06,0.00011696853,5.4824636e-06,0.002232358,0.002712002,0.00027653476,4.225679e-07
IL_0267598,0.0018285944,0.0064704875,2.8664801e-05,0.35019428,6.0366933e-06,8.149574e-07,3.553396e-05,0.0020618374,0.6392034,0.00016589227,4.4758713e-06
IL_0312376,0.02014803,0.8409863,0.00010645854,0.10742537,2.4377354e-05,0.00021741603,0.0020575535,0.013085587,0.0029114974,0.012897311,0.00014007222
IL_0331012,0.005984567,0.93050164,0.00024703087,0.044098385,0.00047611742,3.3957076e-05,0.00034245607,0.00021359725,0.0011328296,0.016967306,2.0720665e-06
IL_0344325,0.002490497,0.91319627,0.017847085,0.010986178,6.9727175e-05,0.008441183,1.2569152e-05,0.0013068431,0.04547141,0.00010004279,7.8168676e-05
IL_0403731,0.47787347,0.00881726,3.802468e-09,0.20648248,6.0779707e-06,2.2379486e-06,2.444221e-07,1.1367236e-05,2.0438887e-05,0.3067855,9.69881e-07
IL_0404181,0.035098907,0.87739116,1.0244733e-05,0.07038021,0.011080855,5.6446797e-06,6.944932e-05,0.002000446,0.00019385111,0.0037556305,1.3591572e-05
IL_0465184,0.00080018333,0.9199323,1.0806354e-05,0.07813551,5.9870894e-05,2.573661e-06,2.5198813e-05,9.929494e-05,0.0001804033,0.0007526212,1.2639325e-06
IL_0492696,1.2584827e-05,0.0024220757,5.6135657e-05,0.00887975,7.3927445e-06,6.757249e-05,4.6467335e-08,0.29925805,0.6892936,2.1777389e-08,2.814811e-06
IL_0560781,0.012292608,0.0005259532,0.0068749236,0.10809037,0.0037676375,0.021372706,8.0137115e-06,0.8415957,0.004900845,0.00055925414,1.2032231e-05
